hog_input_img,rotXdeg,rotYdeg,rotZdeg,distX,distY,distZ,f
hog_input_633,5,90,125,460,80,880,3200
hog_input_634,5,90,125,460,80,880,3300
hog_input_635,5,90,125,460,80,880,3400
hog_input_636,5,90,125,460,80,880,3500
hog_input_637,5,90,125,460,80,880,3600
hog_input_638,5,90,125,460,80,880,3700
hog_input_639,5,90,125,460,80,880,3800
hog_input_640,5,90,125,460,80,880,3900
hog_input_641,5,90,125,460,80,890,3000
hog_input_642,5,90,125,460,80,890,3100
hog_input_643,5,90,125,460,80,890,3200
hog_input_644,5,90,125,460,80,890,3300
hog_input_645,5,90,125,460,80,890,3400
hog_input_646,5,90,125,460,80,890,3500
hog_input_647,5,90,125,460,80,890,3600
hog_input_648,5,90,125,460,80,890,3700
hog_input_649,5,90,125,460,80,890,3800
hog_input_650,5,90,125,460,80,890,3900
hog_input_651,5,90,125,460,80,900,3000
hog_input_652,5,90,125,460,80,900,3100
hog_input_653,5,90,125,460,80,900,3200
hog_input_654,5,90,125,460,80,900,3300
hog_input_655,5,90,125,460,80,900,3400
hog_input_656,5,90,125,460,80,900,3500
hog_input_657,5,90,125,460,80,900,3600
hog_input_658,5,90,125,460,80,900,3700
hog_input_659,5,90,125,460,80,900,3800
hog_input_660,5,90,125,460,80,900,3900
hog_input_661,5,90,125,460,80,910,3000
hog_input_662,5,90,125,460,80,910,3100
hog_input_663,5,90,125,460,80,910,3200
hog_input_664,5,90,125,460,80,910,3300
hog_input_665,5,90,125,460,80,910,3400
hog_input_666,5,90,125,460,80,910,3500
hog_input_667,5,90,125,460,80,910,3600
hog_input_668,5,90,125,460,80,910,3700
hog_input_669,5,90,125,460,80,910,3800
hog_input_670,5,90,125,460,80,910,3900
hog_input_671,5,90,125,460,80,920,3000
hog_input_672,5,90,125,460,80,920,3100
hog_input_673,5,90,125,460,80,920,3200
hog_input_674,5,90,125,460,80,920,3300
hog_input_675,5,90,125,460,80,920,3400
hog_input_676,5,90,125,460,80,920,3500
hog_input_677,5,90,125,460,80,920,3600
hog_input_678,5,90,125,460,80,920,3700
hog_input_679,5,90,125,460,80,920,3800
hog_input_680,5,90,125,460,80,920,3900
hog_input_681,5,90,125,460,80,930,3000
hog_input_682,5,90,125,460,80,930,3100
hog_input_683,5,90,125,460,80,930,3200
hog_input_684,5,90,125,460,80,930,3300
hog_input_685,5,90,125,460,80,930,3400
hog_input_686,5,90,125,460,80,930,3500
hog_input_687,5,90,125,460,80,930,3600
hog_input_688,5,90,125,460,80,930,3700
hog_input_689,5,90,125,460,80,930,3800
hog_input_690,5,90,125,460,80,930,3900
hog_input_691,5,90,125,460,80,940,3000
hog_input_692,5,90,125,460,80,940,3100
hog_input_693,5,90,125,460,80,940,3200
hog_input_694,5,90,125,460,80,940,3300
hog_input_695,5,90,125,460,80,940,3400
hog_input_696,5,90,125,460,80,940,3500
hog_input_697,5,90,125,460,80,940,3600
hog_input_698,5,90,125,460,80,940,3700
hog_input_699,5,90,125,460,80,940,3800
hog_input_700,5,90,125,460,80,940,3900
hog_input_701,5,90,125,460,83,850,3000
hog_input_702,5,90,125,460,83,850,3100
hog_input_703,5,90,125,460,83,850,3200
hog_input_704,5,90,125,460,83,850,3300
hog_input_705,5,90,125,460,83,850,3400
hog_input_706,5,90,125,460,83,850,3500
hog_input_707,5,90,125,460,83,850,3600
hog_input_708,5,90,125,460,83,850,3700
hog_input_709,5,90,125,460,83,850,3800
hog_input_710,5,90,125,460,83,850,3900
hog_input_711,5,90,125,460,83,860,3000
hog_input_712,5,90,125,460,83,860,3100
hog_input_713,5,90,125,460,83,860,3200
hog_input_714,5,90,125,460,83,860,3300
hog_input_715,5,90,125,460,83,860,3400
hog_input_716,5,90,125,460,83,860,3500
hog_input_717,5,90,125,460,83,860,3600
hog_input_718,5,90,125,460,83,860,3700
hog_input_719,5,90,125,460,83,860,3800
hog_input_720,5,90,125,460,83,860,3900
hog_input_721,5,90,125,460,83,870,3000
hog_input_722,5,90,125,460,83,870,3100
hog_input_723,5,90,125,460,83,870,3200
hog_input_724,5,90,125,460,83,870,3300
hog_input_725,5,90,125,460,83,870,3400
hog_input_726,5,90,125,460,83,870,3500
hog_input_727,5,90,125,460,83,870,3600
hog_input_728,5,90,125,460,83,870,3700
hog_input_729,5,90,125,460,83,870,3800
hog_input_730,5,90,125,460,83,870,3900
hog_input_731,5,90,125,460,83,880,3000
hog_input_732,5,90,125,460,83,880,3100
hog_input_733,5,90,125,460,83,880,3200
hog_input_734,5,90,125,460,83,880,3300
hog_input_735,5,90,125,460,83,880,3400
hog_input_736,5,90,125,460,83,880,3500
hog_input_737,5,90,125,460,83,880,3600
hog_input_738,5,90,125,460,83,880,3700
hog_input_739,5,90,125,460,83,880,3800
hog_input_740,5,90,125,460,83,880,3900
hog_input_741,5,90,125,460,83,890,3000
hog_input_742,5,90,125,460,83,890,3100
hog_input_743,5,90,125,460,83,890,3200
hog_input_744,5,90,125,460,83,890,3300
hog_input_745,5,90,125,460,83,890,3400
hog_input_746,5,90,125,460,83,890,3500
hog_input_747,5,90,125,460,83,890,3600
hog_input_748,5,90,125,460,83,890,3700
hog_input_749,5,90,125,460,83,890,3800
hog_input_750,5,90,125,460,83,890,3900
hog_input_751,5,90,125,460,83,900,3000
hog_input_752,5,90,125,460,83,900,3100
hog_input_753,5,90,125,460,83,900,3200
hog_input_754,5,90,125,460,83,900,3300
hog_input_755,5,90,125,460,83,900,3400
hog_input_756,5,90,125,460,83,900,3500
hog_input_757,5,90,125,460,83,900,3600
hog_input_758,5,90,125,460,83,900,3700
hog_input_759,5,90,125,460,83,900,3800
hog_input_760,5,90,125,460,83,900,3900
hog_input_761,5,90,125,460,83,910,3000
hog_input_762,5,90,125,460,83,910,3100
hog_input_763,5,90,125,460,83,910,3200
hog_input_764,5,90,125,460,83,910,3300
hog_input_765,5,90,125,460,83,910,3400
hog_input_766,5,90,125,460,83,910,3500
hog_input_767,5,90,125,460,83,910,3600
hog_input_768,5,90,125,460,83,910,3700
hog_input_769,5,90,125,460,83,910,3800
hog_input_770,5,90,125,460,83,910,3900
hog_input_771,5,90,125,460,83,920,3000
hog_input_772,5,90,125,460,83,920,3100
hog_input_773,5,90,125,460,83,920,3200
hog_input_774,5,90,125,460,83,920,3300
hog_input_775,5,90,125,460,83,920,3400
hog_input_776,5,90,125,460,83,920,3500
hog_input_777,5,90,125,460,83,920,3600
hog_input_778,5,90,125,460,83,920,3700
hog_input_779,5,90,125,460,83,920,3800
hog_input_780,5,90,125,460,83,920,3900
hog_input_781,5,90,125,460,83,930,3000
hog_input_782,5,90,125,460,83,930,3100
hog_input_783,5,90,125,460,83,930,3200
hog_input_784,5,90,125,460,83,930,3300
hog_input_785,5,90,125,460,83,930,3400
hog_input_786,5,90,125,460,83,930,3500
hog_input_787,5,90,125,460,83,930,3600
hog_input_788,5,90,125,460,83,930,3700
hog_input_789,5,90,125,460,83,930,3800
hog_input_790,5,90,125,460,83,930,3900
hog_input_791,5,90,125,460,83,940,3000
hog_input_792,5,90,125,460,83,940,3100
hog_input_793,5,90,125,460,83,940,3200
hog_input_794,5,90,125,460,83,940,3300
hog_input_795,5,90,125,460,83,940,3400
hog_input_796,5,90,125,460,83,940,3500
hog_input_797,5,90,125,460,83,940,3600
hog_input_798,5,90,125,460,83,940,3700
hog_input_799,5,90,125,460,83,940,3800
hog_input_800,5,90,125,460,83,940,3900
hog_input_801,5,90,125,460,86,850,3000
hog_input_802,5,90,125,460,86,850,3100
hog_input_803,5,90,125,460,86,850,3200
hog_input_804,5,90,125,460,86,850,3300
hog_input_805,5,90,125,460,86,850,3400
hog_input_806,5,90,125,460,86,850,3500
hog_input_807,5,90,125,460,86,850,3600
hog_input_808,5,90,125,460,86,850,3700
hog_input_809,5,90,125,460,86,850,3800
hog_input_810,5,90,125,460,86,850,3900
hog_input_811,5,90,125,460,86,860,3000
hog_input_812,5,90,125,460,86,860,3100
hog_input_813,5,90,125,460,86,860,3200
hog_input_814,5,90,125,460,86,860,3300
hog_input_815,5,90,125,460,86,860,3400
hog_input_816,5,90,125,460,86,860,3500
hog_input_817,5,90,125,460,86,860,3600
hog_input_818,5,90,125,460,86,860,3700
hog_input_819,5,90,125,460,86,860,3800
hog_input_820,5,90,125,460,86,860,3900
hog_input_821,5,90,125,460,86,870,3000
hog_input_822,5,90,125,460,86,870,3100
hog_input_823,5,90,125,460,86,870,3200
hog_input_824,5,90,125,460,86,870,3300
hog_input_825,5,90,125,460,86,870,3400
hog_input_826,5,90,125,460,86,870,3500
hog_input_827,5,90,125,460,86,870,3600
hog_input_828,5,90,125,460,86,870,3700
hog_input_829,5,90,125,460,86,870,3800
hog_input_830,5,90,125,460,86,870,3900
hog_input_831,5,90,125,460,86,880,3000
hog_input_832,5,90,125,460,86,880,3100
hog_input_833,5,90,125,460,86,880,3200
hog_input_834,5,90,125,460,86,880,3300
hog_input_835,5,90,125,460,86,880,3400
hog_input_836,5,90,125,460,86,880,3500
hog_input_837,5,90,125,460,86,880,3600
hog_input_838,5,90,125,460,86,880,3700
hog_input_839,5,90,125,460,86,880,3800
hog_input_840,5,90,125,460,86,880,3900
hog_input_841,5,90,125,460,86,890,3000
hog_input_842,5,90,125,460,86,890,3100
hog_input_843,5,90,125,460,86,890,3200
hog_input_844,5,90,125,460,86,890,3300
hog_input_845,5,90,125,460,86,890,3400
hog_input_846,5,90,125,460,86,890,3500
hog_input_847,5,90,125,460,86,890,3600
hog_input_848,5,90,125,460,86,890,3700
hog_input_849,5,90,125,460,86,890,3800
hog_input_850,5,90,125,460,86,890,3900
hog_input_851,5,90,125,460,86,900,3000
hog_input_852,5,90,125,460,86,900,3100
hog_input_853,5,90,125,460,86,900,3200
hog_input_854,5,90,125,460,86,900,3300
hog_input_855,5,90,125,460,86,900,3400
hog_input_856,5,90,125,460,86,900,3500
hog_input_857,5,90,125,460,86,900,3600
hog_input_858,5,90,125,460,86,900,3700
hog_input_859,5,90,125,460,86,900,3800
hog_input_860,5,90,125,460,86,900,3900
hog_input_861,5,90,125,460,86,910,3000
hog_input_862,5,90,125,460,86,910,3100
hog_input_863,5,90,125,460,86,910,3200
hog_input_864,5,90,125,460,86,910,3300
hog_input_865,5,90,125,460,86,910,3400
hog_input_866,5,90,125,460,86,910,3500
hog_input_867,5,90,125,460,86,910,3600
hog_input_868,5,90,125,460,86,910,3700
hog_input_869,5,90,125,460,86,910,3800
hog_input_870,5,90,125,460,86,910,3900
hog_input_871,5,90,125,460,86,920,3000
hog_input_872,5,90,125,460,86,920,3100
hog_input_873,5,90,125,460,86,920,3200
hog_input_874,5,90,125,460,86,920,3300
hog_input_875,5,90,125,460,86,920,3400
hog_input_876,5,90,125,460,86,920,3500
hog_input_877,5,90,125,460,86,920,3600
hog_input_878,5,90,125,460,86,920,3700
hog_input_879,5,90,125,460,86,920,3800
hog_input_880,5,90,125,460,86,920,3900
hog_input_881,5,90,125,460,86,930,3000
hog_input_882,5,90,125,460,86,930,3100
hog_input_883,5,90,125,460,86,930,3200
hog_input_884,5,90,125,460,86,930,3300
hog_input_885,5,90,125,460,86,930,3400
hog_input_886,5,90,125,460,86,930,3500
hog_input_887,5,90,125,460,86,930,3600
hog_input_888,5,90,125,460,86,930,3700
hog_input_889,5,90,125,460,86,930,3800
hog_input_890,5,90,125,460,86,930,3900
hog_input_891,5,90,125,460,86,940,3000
hog_input_892,5,90,125,460,86,940,3100
hog_input_893,5,90,125,460,86,940,3200
hog_input_894,5,90,125,460,86,940,3300
hog_input_895,5,90,125,460,86,940,3400
hog_input_896,5,90,125,460,86,940,3500
hog_input_897,5,90,125,460,86,940,3600
hog_input_898,5,90,125,460,86,940,3700
hog_input_899,5,90,125,460,86,940,3800
hog_input_900,5,90,125,460,86,940,3900
hog_input_901,5,90,125,460,89,850,3000
hog_input_902,5,90,125,460,89,850,3100
hog_input_903,5,90,125,460,89,850,3200
hog_input_904,5,90,125,460,89,850,3300
hog_input_905,5,90,125,460,89,850,3400
hog_input_906,5,90,125,460,89,850,3500
hog_input_907,5,90,125,460,89,850,3600
hog_input_908,5,90,125,460,89,850,3700
hog_input_909,5,90,125,460,89,850,3800
hog_input_910,5,90,125,460,89,850,3900
hog_input_911,5,90,125,460,89,860,3000
hog_input_912,5,90,125,460,89,860,3100
hog_input_913,5,90,125,460,89,860,3200
hog_input_914,5,90,125,460,89,860,3300
hog_input_915,5,90,125,460,89,860,3400
hog_input_916,5,90,125,460,89,860,3500
hog_input_917,5,90,125,460,89,860,3600
hog_input_918,5,90,125,460,89,860,3700
hog_input_919,5,90,125,460,89,860,3800
hog_input_920,5,90,125,460,89,860,3900
hog_input_921,5,90,125,460,89,870,3000
hog_input_922,5,90,125,460,89,870,3100
hog_input_923,5,90,125,460,89,870,3200
hog_input_924,5,90,125,460,89,870,3300
hog_input_925,5,90,125,460,89,870,3400
hog_input_926,5,90,125,460,89,870,3500
hog_input_927,5,90,125,460,89,870,3600
hog_input_928,5,90,125,460,89,870,3700
hog_input_929,5,90,125,460,89,870,3800
hog_input_930,5,90,125,460,89,870,3900
hog_input_931,5,90,125,460,89,880,3000
hog_input_932,5,90,125,460,89,880,3100
hog_input_933,5,90,125,460,89,880,3200
hog_input_934,5,90,125,460,89,880,3300
hog_input_935,5,90,125,460,89,880,3400
hog_input_936,5,90,125,460,89,880,3500
hog_input_937,5,90,125,460,89,880,3600
hog_input_938,5,90,125,460,89,880,3700
hog_input_939,5,90,125,460,89,880,3800
hog_input_940,5,90,125,460,89,880,3900
hog_input_941,5,90,125,460,89,890,3000
hog_input_942,5,90,125,460,89,890,3100
hog_input_943,5,90,125,460,89,890,3200
hog_input_944,5,90,125,460,89,890,3300
hog_input_945,5,90,125,460,89,890,3400
hog_input_946,5,90,125,460,89,890,3500
hog_input_947,5,90,125,460,89,890,3600
hog_input_948,5,90,125,460,89,890,3700
hog_input_949,5,90,125,460,89,890,3800
hog_input_950,5,90,125,460,89,890,3900
hog_input_951,5,90,125,460,89,900,3000
hog_input_952,5,90,125,460,89,900,3100
hog_input_953,5,90,125,460,89,900,3200
hog_input_954,5,90,125,460,89,900,3300
hog_input_955,5,90,125,460,89,900,3400
hog_input_956,5,90,125,460,89,900,3500
hog_input_957,5,90,125,460,89,900,3600
hog_input_958,5,90,125,460,89,900,3700
hog_input_959,5,90,125,460,89,900,3800
hog_input_960,5,90,125,460,89,900,3900
hog_input_961,5,90,125,460,89,910,3000
hog_input_962,5,90,125,460,89,910,3100
hog_input_963,5,90,125,460,89,910,3200
hog_input_964,5,90,125,460,89,910,3300
hog_input_965,5,90,125,460,89,910,3400
hog_input_966,5,90,125,460,89,910,3500
hog_input_967,5,90,125,460,89,910,3600
hog_input_968,5,90,125,460,89,910,3700
hog_input_969,5,90,125,460,89,910,3800
hog_input_970,5,90,125,460,89,910,3900
hog_input_971,5,90,125,460,89,920,3000
hog_input_972,5,90,125,460,89,920,3100
hog_input_973,5,90,125,460,89,920,3200
hog_input_974,5,90,125,460,89,920,3300
hog_input_975,5,90,125,460,89,920,3400
hog_input_976,5,90,125,460,89,920,3500
hog_input_977,5,90,125,460,89,920,3600
hog_input_978,5,90,125,460,89,920,3700
hog_input_979,5,90,125,460,89,920,3800
hog_input_980,5,90,125,460,89,920,3900
hog_input_981,5,90,125,460,89,930,3000
hog_input_982,5,90,125,460,89,930,3100
hog_input_983,5,90,125,460,89,930,3200
hog_input_984,5,90,125,460,89,930,3300
hog_input_985,5,90,125,460,89,930,3400
hog_input_986,5,90,125,460,89,930,3500
hog_input_987,5,90,125,460,89,930,3600
hog_input_988,5,90,125,460,89,930,3700
hog_input_989,5,90,125,460,89,930,3800
hog_input_990,5,90,125,460,89,930,3900
hog_input_991,5,90,125,460,89,940,3000
hog_input_992,5,90,125,460,89,940,3100
hog_input_993,5,90,125,460,89,940,3200
hog_input_994,5,90,125,460,89,940,3300
hog_input_995,5,90,125,460,89,940,3400
hog_input_996,5,90,125,460,89,940,3500
hog_input_997,5,90,125,460,89,940,3600
hog_input_998,5,90,125,460,89,940,3700
hog_input_999,5,90,125,460,89,940,3800
hog_input_1000,5,90,125,460,89,940,3900
hog_input_1001,5,90,125,460,92,850,3000
hog_input_1002,5,90,125,460,92,850,3100
hog_input_1003,5,90,125,460,92,850,3200
hog_input_1004,5,90,125,460,92,850,3300
hog_input_1005,5,90,125,460,92,850,3400
hog_input_1006,5,90,125,460,92,850,3500
hog_input_1007,5,90,125,460,92,850,3600
hog_input_1008,5,90,125,460,92,850,3700
hog_input_1009,5,90,125,460,92,850,3800
hog_input_1010,5,90,125,460,92,850,3900
hog_input_1011,5,90,125,460,92,860,3000
hog_input_1012,5,90,125,460,92,860,3100
hog_input_1013,5,90,125,460,92,860,3200
hog_input_1014,5,90,125,460,92,860,3300
hog_input_1015,5,90,125,460,92,860,3400
hog_input_1016,5,90,125,460,92,860,3500
hog_input_1017,5,90,125,460,92,860,3600
hog_input_1018,5,90,125,460,92,860,3700
hog_input_1019,5,90,125,460,92,860,3800
hog_input_1020,5,90,125,460,92,860,3900
hog_input_1021,5,90,125,460,92,870,3000
hog_input_1022,5,90,125,460,92,870,3100
hog_input_1023,5,90,125,460,92,870,3200
hog_input_1024,5,90,125,460,92,870,3300
hog_input_1025,5,90,125,460,92,870,3400
hog_input_1026,5,90,125,460,92,870,3500
hog_input_1027,5,90,125,460,92,870,3600
hog_input_1028,5,90,125,460,92,870,3700
hog_input_1029,5,90,125,460,92,870,3800
hog_input_1030,5,90,125,460,92,870,3900
hog_input_1031,5,90,125,460,92,880,3000
hog_input_1032,5,90,125,460,92,880,3100
hog_input_1033,5,90,125,460,92,880,3200
hog_input_1034,5,90,125,460,92,880,3300
hog_input_1035,5,90,125,460,92,880,3400
hog_input_1036,5,90,125,460,92,880,3500
hog_input_1037,5,90,125,460,92,880,3600
hog_input_1038,5,90,125,460,92,880,3700
hog_input_1039,5,90,125,460,92,880,3800
hog_input_1040,5,90,125,460,92,880,3900
hog_input_1041,5,90,125,460,92,890,3000
hog_input_1042,5,90,125,460,92,890,3100
hog_input_1043,5,90,125,460,92,890,3200
hog_input_1044,5,90,125,460,92,890,3300
hog_input_1045,5,90,125,460,92,890,3400
hog_input_1046,5,90,125,460,92,890,3500
hog_input_1047,5,90,125,460,92,890,3600
hog_input_1048,5,90,125,460,92,890,3700
hog_input_1049,5,90,125,460,92,890,3800
hog_input_1050,5,90,125,460,92,890,3900
hog_input_1051,5,90,125,460,92,900,3000
hog_input_1052,5,90,125,460,92,900,3100
hog_input_1053,5,90,125,460,92,900,3200
hog_input_1054,5,90,125,460,92,900,3300
hog_input_1055,5,90,125,460,92,900,3400
hog_input_1056,5,90,125,460,92,900,3500
hog_input_1057,5,90,125,460,92,900,3600
hog_input_1058,5,90,125,460,92,900,3700
hog_input_1059,5,90,125,460,92,900,3800
hog_input_1060,5,90,125,460,92,900,3900
hog_input_1061,5,90,125,460,92,910,3000
hog_input_1062,5,90,125,460,92,910,3100
hog_input_1063,5,90,125,460,92,910,3200
hog_input_1064,5,90,125,460,92,910,3300
hog_input_1065,5,90,125,460,92,910,3400
hog_input_1066,5,90,125,460,92,910,3500
hog_input_1067,5,90,125,460,92,910,3600
hog_input_1068,5,90,125,460,92,910,3700
hog_input_1069,5,90,125,460,92,910,3800
hog_input_1070,5,90,125,460,92,910,3900
hog_input_1071,5,90,125,460,92,920,3000
hog_input_1072,5,90,125,460,92,920,3100
hog_input_1073,5,90,125,460,92,920,3200
hog_input_1074,5,90,125,460,92,920,3300
hog_input_1075,5,90,125,460,92,920,3400
hog_input_1076,5,90,125,460,92,920,3500
hog_input_1077,5,90,125,460,92,920,3600
hog_input_1078,5,90,125,460,92,920,3700
hog_input_1079,5,90,125,460,92,920,3800
hog_input_1080,5,90,125,460,92,920,3900
hog_input_1081,5,90,125,460,92,930,3000
hog_input_1082,5,90,125,460,92,930,3100
hog_input_1083,5,90,125,460,92,930,3200
hog_input_1084,5,90,125,460,92,930,3300
hog_input_1085,5,90,125,460,92,930,3400
hog_input_1086,5,90,125,460,92,930,3500
hog_input_1087,5,90,125,460,92,930,3600
hog_input_1088,5,90,125,460,92,930,3700
hog_input_1089,5,90,125,460,92,930,3800
hog_input_1090,5,90,125,460,92,930,3900
hog_input_1091,5,90,125,460,92,940,3000
hog_input_1092,5,90,125,460,92,940,3100
hog_input_1093,5,90,125,460,92,940,3200
hog_input_1094,5,90,125,460,92,940,3300
hog_input_1095,5,90,125,460,92,940,3400
hog_input_1096,5,90,125,460,92,940,3500
hog_input_1097,5,90,125,460,92,940,3600
hog_input_1098,5,90,125,460,92,940,3700
hog_input_1099,5,90,125,460,92,940,3800
hog_input_1100,5,90,125,460,92,940,3900
hog_input_1101,5,90,125,460,95,850,3000
hog_input_1102,5,90,125,460,95,850,3100
hog_input_1103,5,90,125,460,95,850,3200
hog_input_1104,5,90,125,460,95,850,3300
hog_input_1105,5,90,125,460,95,850,3400
hog_input_1106,5,90,125,460,95,850,3500
hog_input_1107,5,90,125,460,95,850,3600
hog_input_1108,5,90,125,460,95,850,3700
hog_input_1109,5,90,125,460,95,850,3800
hog_input_1110,5,90,125,460,95,850,3900
hog_input_1111,5,90,125,460,95,860,3000
hog_input_1112,5,90,125,460,95,860,3100
hog_input_1113,5,90,125,460,95,860,3200
hog_input_1114,5,90,125,460,95,860,3300
hog_input_1115,5,90,125,460,95,860,3400
hog_input_1116,5,90,125,460,95,860,3500
hog_input_1117,5,90,125,460,95,860,3600
hog_input_1118,5,90,125,460,95,860,3700
hog_input_1119,5,90,125,460,95,860,3800
hog_input_1120,5,90,125,460,95,860,3900
hog_input_1121,5,90,125,460,95,870,3000
hog_input_1122,5,90,125,460,95,870,3100
hog_input_1123,5,90,125,460,95,870,3200
hog_input_1124,5,90,125,460,95,870,3300
hog_input_1125,5,90,125,460,95,870,3400
hog_input_1126,5,90,125,460,95,870,3500
hog_input_1127,5,90,125,460,95,870,3600
hog_input_1128,5,90,125,460,95,870,3700
hog_input_1129,5,90,125,460,95,870,3800
hog_input_1130,5,90,125,460,95,870,3900
hog_input_1131,5,90,125,460,95,880,3000
hog_input_1132,5,90,125,460,95,880,3100
hog_input_1133,5,90,125,460,95,880,3200
hog_input_1134,5,90,125,460,95,880,3300
hog_input_1135,5,90,125,460,95,880,3400
hog_input_1136,5,90,125,460,95,880,3500
hog_input_1137,5,90,125,460,95,880,3600
hog_input_1138,5,90,125,460,95,880,3700
hog_input_1139,5,90,125,460,95,880,3800
hog_input_1140,5,90,125,460,95,880,3900
hog_input_1141,5,90,125,460,95,890,3000
hog_input_1142,5,90,125,460,95,890,3100
hog_input_1143,5,90,125,460,95,890,3200
hog_input_1144,5,90,125,460,95,890,3300
hog_input_1145,5,90,125,460,95,890,3400
hog_input_1146,5,90,125,460,95,890,3500
hog_input_1147,5,90,125,460,95,890,3600
hog_input_1148,5,90,125,460,95,890,3700
hog_input_1149,5,90,125,460,95,890,3800
hog_input_1150,5,90,125,460,95,890,3900
hog_input_1151,5,90,125,460,95,900,3000
hog_input_1152,5,90,125,460,95,900,3100
